5.370000000000000000e+02,5.380000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
1.818000000000000000e+03,1.645100000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.993000000000000000e+03,1.645200000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+00
2.519000000000000000e+03,1.645300000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+00
2.877000000000000000e+03,1.645400000000000000e+04,0.000000000000000000e+00,6.000000000000000000e+00
3.294000000000000000e+03,1.645500000000000000e+04,0.000000000000000000e+00,7.000000000000000000e+00
3.364000000000000000e+03,1.645600000000000000e+04,0.000000000000000000e+00,8.000000000000000000e+00
3.406000000000000000e+03,1.645700000000000000e+04,0.000000000000000000e+00,9.000000000000000000e+00
4.316000000000000000e+03,1.645800000000000000e+04,0.000000000000000000e+00,1.000000000000000000e+01
4.446000000000000000e+03,1.645900000000000000e+04,0.000000000000000000e+00,1.100000000000000000e+01
5.106000000000000000e+03,1.646000000000000000e+04,0.000000000000000000e+00,1.200000000000000000e+01
5.421000000000000000e+03,1.646100000000000000e+04,0.000000000000000000e+00,1.300000000000000000e+01
5.742000000000000000e+03,1.646200000000000000e+04,0.000000000000000000e+00,1.400000000000000000e+01
6.857000000000000000e+03,1.646300000000000000e+04,0.000000000000000000e+00,1.500000000000000000e+01
7.522000000000000000e+03,1.646400000000000000e+04,0.000000000000000000e+00,1.600000000000000000e+01
7.579000000000000000e+03,1.646500000000000000e+04,0.000000000000000000e+00,1.700000000000000000e+01
8.115000000000000000e+03,1.646600000000000000e+04,0.000000000000000000e+00,1.800000000000000000e+01
8.270000000000000000e+03,1.646700000000000000e+04,0.000000000000000000e+00,1.900000000000000000e+01
8.286000000000000000e+03,1.646800000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+01
8.371000000000000000e+03,1.646900000000000000e+04,0.000000000000000000e+00,2.100000000000000000e+01
8.493000000000000000e+03,1.647000000000000000e+04,0.000000000000000000e+00,2.200000000000000000e+01
8.693000000000000000e+03,1.647100000000000000e+04,0.000000000000000000e+00,2.300000000000000000e+01
9.122000000000000000e+03,1.647200000000000000e+04,0.000000000000000000e+00,2.400000000000000000e+01
9.227000000000000000e+03,1.647300000000000000e+04,0.000000000000000000e+00,2.500000000000000000e+01
9.527000000000000000e+03,1.647400000000000000e+04,0.000000000000000000e+00,2.600000000000000000e+01
9.619000000000000000e+03,1.647500000000000000e+04,0.000000000000000000e+00,2.700000000000000000e+01
9.748000000000000000e+03,1.647600000000000000e+04,0.000000000000000000e+00,2.800000000000000000e+01
1.008800000000000000e+04,1.647700000000000000e+04,0.000000000000000000e+00,2.900000000000000000e+01
1.024100000000000000e+04,1.647800000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+01
1.027000000000000000e+04,1.647900000000000000e+04,0.000000000000000000e+00,3.100000000000000000e+01
1.048600000000000000e+04,1.648000000000000000e+04,0.000000000000000000e+00,3.200000000000000000e+01
1.076600000000000000e+04,1.648100000000000000e+04,0.000000000000000000e+00,3.300000000000000000e+01
1.089300000000000000e+04,1.648200000000000000e+04,0.000000000000000000e+00,3.400000000000000000e+01
1.098500000000000000e+04,1.648300000000000000e+04,0.000000000000000000e+00,3.500000000000000000e+01
1.106200000000000000e+04,1.648400000000000000e+04,0.000000000000000000e+00,3.600000000000000000e+01
1.109600000000000000e+04,1.648500000000000000e+04,0.000000000000000000e+00,3.700000000000000000e+01
1.135500000000000000e+04,1.648600000000000000e+04,0.000000000000000000e+00,3.800000000000000000e+01
1.152300000000000000e+04,1.648700000000000000e+04,0.000000000000000000e+00,3.900000000000000000e+01
1.174300000000000000e+04,1.648800000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+01
1.230900000000000000e+04,1.648900000000000000e+04,0.000000000000000000e+00,4.100000000000000000e+01
1.264900000000000000e+04,1.649000000000000000e+04,0.000000000000000000e+00,4.200000000000000000e+01
1.306400000000000000e+04,1.649100000000000000e+04,0.000000000000000000e+00,4.300000000000000000e+01
1.313100000000000000e+04,1.649200000000000000e+04,0.000000000000000000e+00,4.400000000000000000e+01
1.324600000000000000e+04,1.649300000000000000e+04,0.000000000000000000e+00,4.500000000000000000e+01
1.339100000000000000e+04,1.649400000000000000e+04,0.000000000000000000e+00,4.600000000000000000e+01
1.339200000000000000e+04,1.649500000000000000e+04,0.000000000000000000e+00,4.700000000000000000e+01
1.339300000000000000e+04,1.649600000000000000e+04,0.000000000000000000e+00,4.800000000000000000e+01
1.349400000000000000e+04,1.649700000000000000e+04,0.000000000000000000e+00,4.900000000000000000e+01
1.360800000000000000e+04,1.649800000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+01
1.376400000000000000e+04,1.649900000000000000e+04,0.000000000000000000e+00,5.100000000000000000e+01
1.379000000000000000e+04,1.650000000000000000e+04,0.000000000000000000e+00,5.200000000000000000e+01
1.380100000000000000e+04,1.650100000000000000e+04,0.000000000000000000e+00,5.300000000000000000e+01
1.381900000000000000e+04,1.650200000000000000e+04,0.000000000000000000e+00,5.400000000000000000e+01
1.386700000000000000e+04,1.650300000000000000e+04,0.000000000000000000e+00,5.500000000000000000e+01
1.391700000000000000e+04,1.650400000000000000e+04,0.000000000000000000e+00,5.600000000000000000e+01
1.407400000000000000e+04,1.650500000000000000e+04,0.000000000000000000e+00,5.700000000000000000e+01
1.409900000000000000e+04,1.650600000000000000e+04,0.000000000000000000e+00,5.800000000000000000e+01
1.426400000000000000e+04,1.650700000000000000e+04,0.000000000000000000e+00,5.900000000000000000e+01
1.462800000000000000e+04,1.650800000000000000e+04,0.000000000000000000e+00,6.000000000000000000e+01
1.503700000000000000e+04,1.650900000000000000e+04,0.000000000000000000e+00,6.100000000000000000e+01
1.520400000000000000e+04,1.651000000000000000e+04,0.000000000000000000e+00,6.200000000000000000e+01
1.544700000000000000e+04,1.651100000000000000e+04,0.000000000000000000e+00,6.300000000000000000e+01
1.552700000000000000e+04,1.651200000000000000e+04,0.000000000000000000e+00,6.400000000000000000e+01
1.561300000000000000e+04,1.651300000000000000e+04,0.000000000000000000e+00,6.500000000000000000e+01
1.585500000000000000e+04,1.651400000000000000e+04,0.000000000000000000e+00,6.600000000000000000e+01
1.589200000000000000e+04,1.651500000000000000e+04,0.000000000000000000e+00,6.700000000000000000e+01
2.237000000000000000e+03,5.531000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00
6.899000000000000000e+03,1.540500000000000000e+04,0.000000000000000000e+00,2.000000000000000000e+00
1.612100000000000000e+04,1.651800000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
9.500000000000000000e+02,1.832000000000000000e+03,0.000000000000000000e+00,2.000000000000000000e+00
3.736000000000000000e+03,1.652000000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
1.096000000000000000e+04,1.652100000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+00
2.800000000000000000e+01,4.430000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00
1.894000000000000000e+03,1.652300000000000000e+04,0.000000000000000000e+00,3.000000000000000000e+00
2.346000000000000000e+03,1.652400000000000000e+04,0.000000000000000000e+00,4.000000000000000000e+00
2.832000000000000000e+03,1.652500000000000000e+04,0.000000000000000000e+00,5.000000000000000000e+00
2.863000000000000000e+03,1.652600000000000000e+04,0.000000000000000000e+00,6.000000000000000000e+00
2.936000000000000000e+03,1.652700000000000000e+04,0.000000000000000000e+00,7.000000000000000000e+00
3.238000000000000000e+03,1.652800000000000000e+04,0.000000000000000000e+00,8.000000000000000000e+00
